,code,exchange,month,num,price,year
542,SIBN,MOEX,6,4741299639,402.8,2022
543,SIBN,MOEX,9,4741299639,338.75,2022
544,SIBN,MOEX,12,4741299639,457.45,2022
545,SIBN,MOEX,3,4741299639,473.0,2023
546,SIBN,MOEX,6,4741299639,526.6,2023
547,SIBN,MOEX,9,4741299639,697.0,2023
548,SIBN,MOEX,12,4741299639,840.0,2023
549,SIBN,MOEX,3,4741299639,739.15,2024
550,GMKN,MOEX,12,190627747,4950.0,2011
551,GMKN,MOEX,3,190627747,5438.0,2012
552,GMKN,MOEX,6,190627747,5424.0,2012
553,GMKN,MOEX,9,190627747,4965.0,2012
554,GMKN,MOEX,12,190627747,5617.0,2012
555,GMKN,MOEX,3,190627747,5244.0,2013
556,GMKN,MOEX,6,172156822,4721.0,2013
557,GMKN,MOEX,9,158245476,4702.0,2013
558,GMKN,MOEX,12,158245476,5397.0,2013
559,GMKN,MOEX,3,158245476,5861.0,2014
560,GMKN,MOEX,6,158245476,6717.0,2014
561,GMKN,MOEX,9,158245476,7343.0,2014
562,GMKN,MOEX,12,158245476,8162.0,2014
563,GMKN,MOEX,3,158245476,10500.0,2015
564,GMKN,MOEX,6,158245476,9473.0,2015
565,GMKN,MOEX,9,158245476,9398.0,2015
566,GMKN,MOEX,12,158245476,9173.0,2015
567,GMKN,MOEX,3,158245476,8792.0,2016
568,GMKN,MOEX,6,158245476,8488.0,2016
569,GMKN,MOEX,9,158245476,9889.0,2016
570,GMKN,MOEX,12,158245476,10043.0,2016
571,GMKN,MOEX,3,158245476,8891.0,2017
572,GMKN,MOEX,6,158245476,8171.0,2017
573,GMKN,MOEX,9,158245476,9831.0,2017
574,GMKN,MOEX,12,158245476,10747.0,2017
575,GMKN,MOEX,3,158245476,10770.0,2018
576,GMKN,MOEX,6,158245476,11290.0,2018
577,GMKN,MOEX,9,158245476,11295.0,2018
578,GMKN,MOEX,12,158245476,13009.0,2018
579,GMKN,MOEX,3,158245476,13642.0,2019
580,GMKN,MOEX,6,158245476,14254.0,2019
581,GMKN,MOEX,9,158245476,16586.0,2019
582,GMKN,MOEX,12,158245476,19276.0,2019
583,GMKN,MOEX,3,158245476,19492.0,2020
584,GMKN,MOEX,6,158245476,18872.0,2020
585,GMKN,MOEX,9,158245476,18802.0,2020
586,GMKN,MOEX,12,158245476,23624.0,2020
587,GMKN,MOEX,3,158245476,23566.0,2021
588,GMKN,MOEX,6,158245476,24764.0,2021
589,GMKN,MOEX,9,158245476,21928.0,2021
590,GMKN,MOEX,12,153654624,22754.0,2021
591,GMKN,MOEX,3,153654624,20892.0,2022
592,GMKN,MOEX,6,153654624,17468.0,2022
593,GMKN,MOEX,9,153654624,12274.0,2022
594,GMKN,MOEX,12,153654624,15220.0,2022
595,GMKN,MOEX,3,152863397,14970.0,2023
596,GMKN,MOEX,6,152863397,14744.0,2023
597,GMKN,MOEX,9,152863397,16188.0,2023
598,GMKN,MOEX,12,152863397,16198.0,2023
599,GMKN,MOEX,3,152863397,15148.0,2024
600,GMKN,MOEX,4,15286339700,152.9,2024
601,PLZL,MOEX,12,190627747,1013.8,2011
602,PLZL,MOEX,3,190627747,1199.7,2012
603,PLZL,MOEX,6,190627747,1035.1,2012
604,PLZL,MOEX,9,190627747,1035.8,2012
605,PLZL,MOEX,12,190627747,905.5,2012
606,PLZL,MOEX,3,190627747,1052.3,2013
607,PLZL,MOEX,6,190627747,820.3,2013
608,PLZL,MOEX,9,190627747,897.9,2013
609,PLZL,MOEX,12,190627747,780.1,2013
610,PLZL,MOEX,3,190627747,577.5,2014
611,PLZL,MOEX,6,190627747,481.3,2014
612,PLZL,MOEX,9,190627747,494.0,2014
613,PLZL,MOEX,12,190627747,998.0,2014
614,PLZL,MOEX,3,190627747,1026.5,2015
615,PLZL,MOEX,6,190627747,1698.0,2015
616,PLZL,MOEX,9,190627747,2985.0,2015
617,PLZL,MOEX,12,190627747,2895.0,2015
618,PLZL,MOEX,3,190627747,3833.0,2016
619,PLZL,MOEX,6,190627747,4683.0,2016
620,PLZL,MOEX,9,190627747,4493.0,2016
621,PLZL,MOEX,12,190627747,4445.0,2016
622,PLZL,MOEX,3,190627747,4436.0,2017
623,PLZL,MOEX,6,156139591,3999.43,2017
624,PLZL,MOEX,9,133561119,4455.0,2017
625,PLZL,MOEX,12,133561119,4523.0,2017
626,PLZL,MOEX,3,133561119,4503.0,2018
627,PLZL,MOEX,6,133561119,4120.0,2018
628,PLZL,MOEX,9,133561119,4084.0,2018
629,PLZL,MOEX,12,133561119,5386.5,2018
630,PLZL,MOEX,3,133561119,5412.5,2019
631,PLZL,MOEX,6,133561119,5829.5,2019
632,PLZL,MOEX,9,133561119,7530.0,2019
633,PLZL,MOEX,12,133561119,7074.5,2019
634,PLZL,MOEX,3,133561119,10971.5,2020
635,PLZL,MOEX,6,134261084,11971.0,2020
636,PLZL,MOEX,9,134261084,16372.5,2020
637,PLZL,MOEX,12,134261084,15262.5,2020
638,PLZL,MOEX,3,136069400,13714.0,2021
639,PLZL,MOEX,6,136069400,13983.0,2021
640,PLZL,MOEX,9,136069400,11824.5,2021
641,PLZL,MOEX,12,136069400,12942.5,2021
642,PLZL,MOEX,3,136069400,12397.0,2022
643,PLZL,MOEX,6,136069400,9025.0,2022
644,PLZL,MOEX,9,136069400,5031.0,2022
645,PLZL,MOEX,12,136069400,7671.5,2022
646,PLZL,MOEX,3,136069400,9421.0,2023
647,PLZL,MOEX,6,136069400,10760.5,2023
648,PLZL,MOEX,9,136069400,11477.0,2023
649,PLZL,MOEX,12,136069400,10611.5,2023
650,PLZL,MOEX,3,136069400,11938.0,2024
651,SNGS,MOEX,12,35725994705,25.058,2011
652,SNGSP,MOEX,12,7701998235,16.494,2011
653,SNGSP,MOEX,3,7701998235,20.842,2012
654,SNGS,MOEX,3,35725994705,29.008,2012
655,SNGSP,MOEX,6,7701998235,18.414,2012
656,SNGS,MOEX,6,35725994705,26.37,2012
657,SNGSP,MOEX,9,7701998235,20.772,2012
658,SNGS,MOEX,9,35725994705,28.119,2012
659,SNGSP,MOEX,12,7701998235,19.95,2012
660,SNGS,MOEX,12,35725994705,26.832,2012
661,SNGS,MOEX,3,35725994705,27.739,2013
662,SNGSP,MOEX,3,7701998235,21.502,2013
663,SNGS,MOEX,6,35725994705,25.794,2013
664,SNGSP,MOEX,6,7701998235,20.51,2013
665,SNGSP,MOEX,9,7701998235,23.367,2013
666,SNGS,MOEX,9,35725994705,28.232,2013
667,SNGSP,MOEX,12,7701998235,25.907,2013
668,SNGS,MOEX,12,35725994705,28.258,2013
669,SNGSP,MOEX,3,7701998235,25.178,2014
670,SNGS,MOEX,3,35725994705,25.709,2014
671,SNGS,MOEX,6,35725994705,26.317,2014
672,SNGSP,MOEX,6,7701998235,27.782,2014
673,SNGS,MOEX,9,35725994705,26.232,2014
674,SNGSP,MOEX,9,7701998235,27.722,2014
675,SNGSP,MOEX,12,7701998235,29.4,2014
676,SNGS,MOEX,12,35725994705,23.81,2014
677,SNGSP,MOEX,3,7701998235,44.6,2015
678,SNGS,MOEX,3,35725994705,35.985,2015
679,SNGSP,MOEX,6,7701998235,42.55,2015
680,SNGS,MOEX,6,35725994705,33.01,2015
681,SNGS,MOEX,9,35725994705,33.51,2015
682,SNGSP,MOEX,9,7701998235,39.175,2015
683,SNGS,MOEX,12,35725994705,34.16,2015
684,SNGSP,MOEX,12,7701998235,44.16,2015
685,SNGSP,MOEX,3,7701998235,44.625,2016
686,SNGS,MOEX,3,35725994705,39.25,2016
687,SNGSP,MOEX,6,7701998235,38.52,2016
688,SNGS,MOEX,6,35725994705,33.08,2016
689,SNGSP,MOEX,9,7701998235,29.17,2016
690,SNGS,MOEX,9,35725994705,30.695,2016
691,SNGSP,MOEX,12,7701998235,32.07,2016
692,SNGS,MOEX,12,35725994705,30.93,2016
693,SNGS,MOEX,3,35725994705,29.16,2017
694,SNGSP,MOEX,3,7701998235,32.2,2017
695,SNGS,MOEX,6,35725994705,25.79,2017
696,SNGSP,MOEX,6,7701998235,28.68,2017
697,SNGSP,MOEX,9,7701998235,29.49,2017
698,SNGS,MOEX,9,35725994705,29.395,2017
699,SNGSP,MOEX,12,7701998235,28.0,2017
700,SNGS,MOEX,12,35725994705,27.73,2017
701,SNGSP,MOEX,3,7701998235,29.56,2018
702,SNGS,MOEX,3,35725994705,28.585,2018
703,SNGS,MOEX,6,35725994705,28.455,2018
704,SNGSP,MOEX,6,7701998235,31.5,2018
705,SNGS,MOEX,9,35725994705,27.695,2018
706,SNGSP,MOEX,9,7701998235,38.25,2018
707,SNGSP,MOEX,12,7701998235,39.255,2018
708,SNGS,MOEX,12,35725994705,26.85,2018
709,SNGSP,MOEX,3,7701998235,40.87,2019
710,SNGS,MOEX,3,35725994705,24.765,2019
711,SNGSP,MOEX,6,7701998235,42.755,2019
712,SNGS,MOEX,6,35725994705,26.42,2019
713,SNGS,MOEX,9,35725994705,35.21,2019
714,SNGSP,MOEX,9,7701998235,37.02,2019
715,SNGS,MOEX,12,35725994705,50.78,2019
716,SNGSP,MOEX,12,7701998235,38.07,2019
717,SNGSP,MOEX,3,7701998235,37.635,2020
718,SNGS,MOEX,3,35725994705,32.805,2020
719,SNGSP,MOEX,6,7701998235,35.09,2020
720,SNGS,MOEX,6,35725994705,38.48,2020
721,SNGSP,MOEX,9,7701998235,39.26,2020
722,SNGS,MOEX,9,35725994705,34.955,2020
723,SNGSP,MOEX,12,7701998235,41.965,2020
724,SNGS,MOEX,12,35725994705,35.99,2020
725,SNGS,MOEX,3,35725994705,34.64,2021
726,SNGSP,MOEX,3,7701998235,41.86,2021
727,SNGS,MOEX,6,35725994705,36.385,2021
728,SNGSP,MOEX,6,7701998235,46.3,2021
729,SNGSP,MOEX,9,7701998235,40.34,2021
730,SNGS,MOEX,9,35725994705,36.375,2021
731,SNGSP,MOEX,12,7701998235,38.565,2021
732,SNGS,MOEX,12,35725994705,39.825,2021
733,SNGSP,MOEX,3,7701998235,36.865,2022
734,SNGS,MOEX,3,35725994705,24.55,2022
735,SNGS,MOEX,6,35725994705,24.485,2022
736,SNGSP,MOEX,6,7701998235,34.835,2022
737,SNGS,MOEX,9,35725994705,17.79,2022
738,SNGSP,MOEX,9,7701998235,21.145,2022
739,SNGSP,MOEX,12,7701998235,26.04,2022
740,SNGS,MOEX,12,35725994705,21.675,2022
741,SNGSP,MOEX,3,7701998235,31.74,2023
742,SNGS,MOEX,3,35725994705,23.52,2023
743,SNGSP,MOEX,6,7701998235,41.555,2023
744,SNGS,MOEX,6,35725994705,28.515,2023
745,SNGS,MOEX,9,35725994705,30.745,2023
746,SNGSP,MOEX,9,7701998235,54.785,2023
747,SNGS,MOEX,12,35725994705,26.84,2023
748,SNGSP,MOEX,12,7701998235,55.625,2023
749,SNGSP,MOEX,3,7701998235,65.47,2024
750,SNGS,MOEX,3,35725994705,29.185,2024
751,SNGS,MOEX,12,35725994705,25.058,2011
752,SNGSP,MOEX,12,7701998235,16.494,2011
753,SNGSP,MOEX,3,7701998235,20.842,2012
754,SNGS,MOEX,3,35725994705,29.008,2012
755,SNGSP,MOEX,6,7701998235,18.414,2012
756,SNGS,MOEX,6,35725994705,26.37,2012
757,SNGSP,MOEX,9,7701998235,20.772,2012
758,SNGS,MOEX,9,35725994705,28.119,2012
759,SNGSP,MOEX,12,7701998235,19.95,2012
760,SNGS,MOEX,12,35725994705,26.832,2012
761,SNGS,MOEX,3,35725994705,27.739,2013
762,SNGSP,MOEX,3,7701998235,21.502,2013
763,SNGS,MOEX,6,35725994705,25.794,2013
764,SNGSP,MOEX,6,7701998235,20.51,2013
765,SNGSP,MOEX,9,7701998235,23.367,2013
766,SNGS,MOEX,9,35725994705,28.232,2013
767,SNGSP,MOEX,12,7701998235,25.907,2013
768,SNGS,MOEX,12,35725994705,28.258,2013
769,SNGSP,MOEX,3,7701998235,25.178,2014
770,SNGS,MOEX,3,35725994705,25.709,2014
771,SNGS,MOEX,6,35725994705,26.317,2014
772,SNGSP,MOEX,6,7701998235,27.782,2014
773,SNGS,MOEX,9,35725994705,26.232,2014
774,SNGSP,MOEX,9,7701998235,27.722,2014
775,SNGSP,MOEX,12,7701998235,29.4,2014
776,SNGS,MOEX,12,35725994705,23.81,2014
777,SNGSP,MOEX,3,7701998235,44.6,2015
778,SNGS,MOEX,3,35725994705,35.985,2015
779,SNGSP,MOEX,6,7701998235,42.55,2015
780,SNGS,MOEX,6,35725994705,33.01,2015
781,SNGS,MOEX,9,35725994705,33.51,2015
782,SNGSP,MOEX,9,7701998235,39.175,2015
783,SNGS,MOEX,12,35725994705,34.16,2015
784,SNGSP,MOEX,12,7701998235,44.16,2015
785,SNGSP,MOEX,3,7701998235,44.625,2016
786,SNGS,MOEX,3,35725994705,39.25,2016
787,SNGSP,MOEX,6,7701998235,38.52,2016
788,SNGS,MOEX,6,35725994705,33.08,2016
789,SNGSP,MOEX,9,7701998235,29.17,2016
790,SNGS,MOEX,9,35725994705,30.695,2016
791,SNGSP,MOEX,12,7701998235,32.07,2016
792,SNGS,MOEX,12,35725994705,30.93,2016
793,SNGS,MOEX,3,35725994705,29.16,2017
794,SNGSP,MOEX,3,7701998235,32.2,2017
795,SNGS,MOEX,6,35725994705,25.79,2017
796,SNGSP,MOEX,6,7701998235,28.68,2017
797,SNGSP,MOEX,9,7701998235,29.49,2017
798,SNGS,MOEX,9,35725994705,29.395,2017
799,SNGSP,MOEX,12,7701998235,28.0,2017
800,SNGS,MOEX,12,35725994705,27.73,2017
801,SNGSP,MOEX,3,7701998235,29.56,2018
802,SNGS,MOEX,3,35725994705,28.585,2018
803,SNGS,MOEX,6,35725994705,28.455,2018
804,SNGSP,MOEX,6,7701998235,31.5,2018
805,SNGS,MOEX,9,35725994705,27.695,2018
806,SNGSP,MOEX,9,7701998235,38.25,2018
807,SNGSP,MOEX,12,7701998235,39.255,2018
808,SNGS,MOEX,12,35725994705,26.85,2018
809,SNGSP,MOEX,3,7701998235,40.87,2019
810,SNGS,MOEX,3,35725994705,24.765,2019
811,SNGSP,MOEX,6,7701998235,42.755,2019
812,SNGS,MOEX,6,35725994705,26.42,2019
813,SNGS,MOEX,9,35725994705,35.21,2019
814,SNGSP,MOEX,9,7701998235,37.02,2019
815,SNGS,MOEX,12,35725994705,50.78,2019
816,SNGSP,MOEX,12,7701998235,38.07,2019
817,SNGSP,MOEX,3,7701998235,37.635,2020
818,SNGS,MOEX,3,35725994705,32.805,2020
819,SNGSP,MOEX,6,7701998235,35.09,2020
820,SNGS,MOEX,6,35725994705,38.48,2020
821,SNGSP,MOEX,9,7701998235,39.26,2020
822,SNGS,MOEX,9,35725994705,34.955,2020
823,SNGSP,MOEX,12,7701998235,41.965,2020
824,SNGS,MOEX,12,35725994705,35.99,2020
825,SNGS,MOEX,3,35725994705,34.64,2021
826,SNGSP,MOEX,3,7701998235,41.86,2021
827,SNGS,MOEX,6,35725994705,36.385,2021
828,SNGSP,MOEX,6,7701998235,46.3,2021
829,SNGSP,MOEX,9,7701998235,40.34,2021
830,SNGS,MOEX,9,35725994705,36.375,2021
831,SNGSP,MOEX,12,7701998235,38.565,2021
832,SNGS,MOEX,12,35725994705,39.825,2021
833,SNGSP,MOEX,3,7701998235,36.865,2022
834,SNGS,MOEX,3,35725994705,24.55,2022
835,SNGS,MOEX,6,35725994705,24.485,2022
836,SNGSP,MOEX,6,7701998235,34.835,2022
837,SNGS,MOEX,9,35725994705,17.79,2022
838,SNGSP,MOEX,9,7701998235,21.145,2022
839,SNGSP,MOEX,12,7701998235,26.04,2022
840,SNGS,MOEX,12,35725994705,21.675,2022
841,SNGSP,MOEX,3,7701998235,31.74,2023
842,SNGS,MOEX,3,35725994705,23.52,2023
843,SNGSP,MOEX,6,7701998235,41.555,2023
844,SNGS,MOEX,6,35725994705,28.515,2023
845,SNGS,MOEX,9,35725994705,30.745,2023
846,SNGSP,MOEX,9,7701998235,54.785,2023
847,SNGS,MOEX,12,35725994705,26.84,2023
848,SNGSP,MOEX,12,7701998235,55.625,2023
849,SNGSP,MOEX,3,7701998235,65.47,2024
850,SNGS,MOEX,3,35725994705,29.185,2024
851,TATNP,MOEX,12,147508500,88.21,2011
852,TATN,MOEX,12,2178690700,156.65,2011
853,TATNP,MOEX,3,147508500,101.01,2012
854,TATN,MOEX,3,2178690700,195.28,2012
855,TATN,MOEX,6,2178690700,178.62,2012
856,TATNP,MOEX,6,147508500,84.07,2012
857,TATN,MOEX,9,2178690700,201.28,2012
858,TATNP,MOEX,9,147508500,104.28,2012
859,TATNP,MOEX,12,147508500,105.67,2012
860,TATN,MOEX,12,2178690700,217.65,2012
861,TATNP,MOEX,3,147508500,108.3,2013
862,TATN,MOEX,3,2178690700,206.03,2013
863,TATNP,MOEX,6,147508500,96.08,2013
864,TATN,MOEX,6,2178690700,193.47,2013
865,TATNP,MOEX,9,147508500,111.55,2013
866,TATN,MOEX,9,2178690700,213.88,2013
867,TATN,MOEX,12,2178690700,207.03,2013
868,TATNP,MOEX,12,147508500,121.03,2013
869,TATN,MOEX,3,2178690700,197.81,2014
870,TATNP,MOEX,3,147508500,115.75,2014
871,TATNP,MOEX,6,147508500,131.03,2014
872,TATN,MOEX,6,2178690700,219.88,2014
873,TATNP,MOEX,9,147508500,144.22,2014
874,TATN,MOEX,9,2178690700,233.44,2014
875,TATNP,MOEX,12,147508500,134.4,2014
876,TATN,MOEX,12,2178690700,232.1,2014
877,TATN,MOEX,3,2178690700,280.2,2015
878,TATNP,MOEX,3,147508500,167.4,2015
879,TATN,MOEX,6,2178690700,294.7,2015
880,TATNP,MOEX,6,147508500,157.0,2015
881,TATNP,MOEX,9,147508500,172.0,2015
882,TATN,MOEX,9,2178690700,305.45,2015
883,TATNP,MOEX,12,147508500,197.7,2015
884,TATN,MOEX,12,2178690700,319.4,2015
885,TATNP,MOEX,3,147508500,201.1,2016
886,TATN,MOEX,3,2178690700,359.3,2016
887,TATN,MOEX,6,2178690700,328.15,2016
888,TATNP,MOEX,6,147508500,176.8,2016
889,TATN,MOEX,9,2178690700,322.95,2016
890,TATNP,MOEX,9,147508500,182.1,2016
891,TATNP,MOEX,12,147508500,233.8,2016
892,TATN,MOEX,12,2178690700,421.05,2016
893,TATNP,MOEX,3,147508500,205.1,2017
894,TATN,MOEX,3,2178690700,351.3,2017
895,TATNP,MOEX,6,147508500,273.7,2017
896,TATN,MOEX,6,2178690700,377.6,2017
897,TATNP,MOEX,9,147508500,289.6,2017
898,TATN,MOEX,9,2178690700,408.2,2017
899,TATN,MOEX,12,2178690700,475.05,2017
900,TATNP,MOEX,12,147508500,366.5,2017
901,TATN,MOEX,3,2178690700,612.2,2018
902,TATNP,MOEX,3,147508500,414.0,2018
903,TATNP,MOEX,6,147508500,460.0,2018
904,TATN,MOEX,6,2178690700,668.7,2018
905,TATNP,MOEX,9,147508500,567.7,2018
906,TATN,MOEX,9,2178690700,829.7,2018
907,TATNP,MOEX,12,147508500,519.4,2018
908,TATN,MOEX,12,2178690700,728.9,2018
909,TATN,MOEX,3,2178690700,757.0,2019
910,TATNP,MOEX,3,147508500,560.0,2019
911,TATN,MOEX,6,2178690700,775.9,2019
912,TATNP,MOEX,6,147508500,638.4,2019
913,TATNP,MOEX,9,147508500,629.4,2019
914,TATN,MOEX,9,2178690700,692.9,2019
915,TATNP,MOEX,12,147508500,736.5,2019
916,TATN,MOEX,12,2178690700,765.7,2019
917,TATNP,MOEX,3,147508500,518.0,2020
918,TATN,MOEX,3,2178690700,546.8,2020
919,TATN,MOEX,6,2178690700,558.9,2020
920,TATNP,MOEX,6,147508500,542.9,2020
921,TATN,MOEX,9,2178690700,464.5,2020
922,TATNP,MOEX,9,147508500,445.2,2020
923,TATNP,MOEX,12,147508500,476.2,2020
924,TATN,MOEX,12,2178690700,514.6,2020
925,TATNP,MOEX,3,147508500,558.9,2021
926,TATN,MOEX,3,2178690700,595.6,2021
927,TATNP,MOEX,6,147508500,498.0,2021
928,TATN,MOEX,6,2178690700,526.7,2021
929,TATNP,MOEX,9,147508500,482.2,2021
930,TATN,MOEX,9,2178690700,526.9,2021
931,TATN,MOEX,12,2178690700,498.5,2021
932,TATNP,MOEX,12,147508500,458.5,2021
933,TATN,MOEX,3,2178690700,402.1,2022
934,TATNP,MOEX,3,147508500,357.7,2022
935,TATNP,MOEX,6,147508500,394.1,2022
936,TATN,MOEX,6,2178690700,430.9,2022
937,TATNP,MOEX,9,147508500,344.2,2022
938,TATN,MOEX,9,2178690700,351.8,2022
939,TATNP,MOEX,12,147508500,340.4,2022
940,TATN,MOEX,12,2178690700,348.2,2022
941,TATN,MOEX,3,2178690700,371.2,2023
942,TATNP,MOEX,3,147508500,366.8,2023
943,TATN,MOEX,6,2178690700,506.3,2023
944,TATNP,MOEX,6,147508500,502.7,2023
945,TATNP,MOEX,9,147508500,611.6,2023
946,TATN,MOEX,9,2178690700,621.5,2023
947,TATNP,MOEX,12,147508500,705.9,2023
948,TATN,MOEX,12,2178690700,706.4,2023
949,TATNP,MOEX,3,147508500,691.2,2024
950,TATN,MOEX,3,2178690700,692.8,2024
951,TATNP,MOEX,12,147508500,88.21,2011
952,TATN,MOEX,12,2178690700,156.65,2011
953,TATNP,MOEX,3,147508500,101.01,2012
954,TATN,MOEX,3,2178690700,195.28,2012
955,TATN,MOEX,6,2178690700,178.62,2012
956,TATNP,MOEX,6,147508500,84.07,2012
957,TATN,MOEX,9,2178690700,201.28,2012
958,TATNP,MOEX,9,147508500,104.28,2012
959,TATNP,MOEX,12,147508500,105.67,2012
960,TATN,MOEX,12,2178690700,217.65,2012
961,TATNP,MOEX,3,147508500,108.3,2013
962,TATN,MOEX,3,2178690700,206.03,2013
963,TATNP,MOEX,6,147508500,96.08,2013
964,TATN,MOEX,6,2178690700,193.47,2013
965,TATNP,MOEX,9,147508500,111.55,2013
966,TATN,MOEX,9,2178690700,213.88,2013
967,TATN,MOEX,12,2178690700,207.03,2013
968,TATNP,MOEX,12,147508500,121.03,2013
969,TATN,MOEX,3,2178690700,197.81,2014
970,TATNP,MOEX,3,147508500,115.75,2014
971,TATNP,MOEX,6,147508500,131.03,2014
972,TATN,MOEX,6,2178690700,219.88,2014
973,TATNP,MOEX,9,147508500,144.22,2014
974,TATN,MOEX,9,2178690700,233.44,2014
975,TATNP,MOEX,12,147508500,134.4,2014
976,TATN,MOEX,12,2178690700,232.1,2014
977,TATN,MOEX,3,2178690700,280.2,2015
978,TATNP,MOEX,3,147508500,167.4,2015
979,TATN,MOEX,6,2178690700,294.7,2015
980,TATNP,MOEX,6,147508500,157.0,2015
981,TATNP,MOEX,9,147508500,172.0,2015
982,TATN,MOEX,9,2178690700,305.45,2015
983,TATNP,MOEX,12,147508500,197.7,2015
984,TATN,MOEX,12,2178690700,319.4,2015
985,TATNP,MOEX,3,147508500,201.1,2016
986,TATN,MOEX,3,2178690700,359.3,2016
987,TATN,MOEX,6,2178690700,328.15,2016
988,TATNP,MOEX,6,147508500,176.8,2016
989,TATN,MOEX,9,2178690700,322.95,2016
990,TATNP,MOEX,9,147508500,182.1,2016
991,TATNP,MOEX,12,147508500,233.8,2016
992,TATN,MOEX,12,2178690700,421.05,2016
993,TATNP,MOEX,3,147508500,205.1,2017
994,TATN,MOEX,3,2178690700,351.3,2017
995,TATNP,MOEX,6,147508500,273.7,2017
996,TATN,MOEX,6,2178690700,377.6,2017
997,TATNP,MOEX,9,147508500,289.6,2017
998,TATN,MOEX,9,2178690700,408.2,2017
999,TATN,MOEX,12,2178690700,475.05,2017
1000,TATNP,MOEX,12,147508500,366.5,2017
1001,TATN,MOEX,3,2178690700,612.2,2018
1002,TATNP,MOEX,3,147508500,414.0,2018
1003,TATNP,MOEX,6,147508500,460.0,2018
1004,TATN,MOEX,6,2178690700,668.7,2018
1005,TATNP,MOEX,9,147508500,567.7,2018
1006,TATN,MOEX,9,2178690700,829.7,2018
1007,TATNP,MOEX,12,147508500,519.4,2018
1008,TATN,MOEX,12,2178690700,728.9,2018
1009,TATN,MOEX,3,2178690700,757.0,2019
1010,TATNP,MOEX,3,147508500,560.0,2019
1011,TATN,MOEX,6,2178690700,775.9,2019
1012,TATNP,MOEX,6,147508500,638.4,2019
1013,TATNP,MOEX,9,147508500,629.4,2019
1014,TATN,MOEX,9,2178690700,692.9,2019
1015,TATNP,MOEX,12,147508500,736.5,2019
1016,TATN,MOEX,12,2178690700,765.7,2019
1017,TATNP,MOEX,3,147508500,518.0,2020
1018,TATN,MOEX,3,2178690700,546.8,2020
1019,TATN,MOEX,6,2178690700,558.9,2020
1020,TATNP,MOEX,6,147508500,542.9,2020
1021,TATN,MOEX,9,2178690700,464.5,2020
1022,TATNP,MOEX,9,147508500,445.2,2020
1023,TATNP,MOEX,12,147508500,476.2,2020
1024,TATN,MOEX,12,2178690700,514.6,2020
1025,TATNP,MOEX,3,147508500,558.9,2021
1026,TATN,MOEX,3,2178690700,595.6,2021
1027,TATNP,MOEX,6,147508500,498.0,2021
1028,TATN,MOEX,6,2178690700,526.7,2021
1029,TATNP,MOEX,9,147508500,482.2,2021
1030,TATN,MOEX,9,2178690700,526.9,2021
1031,TATN,MOEX,12,2178690700,498.5,2021
1032,TATNP,MOEX,12,147508500,458.5,2021
1033,TATN,MOEX,3,2178690700,402.1,2022
1034,TATNP,MOEX,3,147508500,357.7,2022
1035,TATNP,MOEX,6,147508500,394.1,2022
1036,TATN,MOEX,6,2178690700,430.9,2022
1037,TATNP,MOEX,9,147508500,344.2,2022
1038,TATN,MOEX,9,2178690700,351.8,2022
1039,TATNP,MOEX,12,147508500,340.4,2022
1040,TATN,MOEX,12,2178690700,348.2,2022
1041,TATN,MOEX,3,2178690700,371.2,2023
1042,TATNP,MOEX,3,147508500,366.8,2023
1043,TATN,MOEX,6,2178690700,506.3,2023
1044,TATNP,MOEX,6,147508500,502.7,2023
1045,TATNP,MOEX,9,147508500,611.6,2023
1046,TATN,MOEX,9,2178690700,621.5,2023
1047,TATNP,MOEX,12,147508500,705.9,2023
1048,TATN,MOEX,12,2178690700,706.4,2023
1049,TATNP,MOEX,3,147508500,691.2,2024
1050,TATN,MOEX,3,2178690700,692.8,2024
1051,CHMF,MOEX,12,1007701355,364.4,2011
1052,CHMF,MOEX,3,1007701355,399.7,2012
1053,CHMF,MOEX,6,1007701355,376.0,2012
1054,CHMF,MOEX,9,837718660,396.0,2012
1055,CHMF,MOEX,12,837718660,372.2,2012
1056,CHMF,MOEX,3,837718660,279.9,2013
1057,CHMF,MOEX,6,837718660,207.7,2013
1058,CHMF,MOEX,9,837718660,281.6,2013
1059,CHMF,MOEX,12,837718660,317.5,2013
1060,CHMF,MOEX,3,837718660,264.7,2014
1061,CHMF,MOEX,6,837718660,279.2,2014
1062,CHMF,MOEX,9,837718660,393.8,2014
1063,CHMF,MOEX,12,837718660,497.35,2014
1064,CHMF,MOEX,3,837718660,653.45,2015
1065,CHMF,MOEX,6,837718660,589.5,2015
1066,CHMF,MOEX,9,837718660,697.4,2015
1067,CHMF,MOEX,12,837718660,611.5,2015
1068,CHMF,MOEX,3,837718660,717.4,2016
1069,CHMF,MOEX,6,837718660,693.7,2016
1070,CHMF,MOEX,9,837718660,766.0,2016
1071,CHMF,MOEX,12,837718660,928.8,2016
1072,CHMF,MOEX,3,837718660,814.3,2017
1073,CHMF,MOEX,6,837718660,771.2,2017
1074,CHMF,MOEX,9,837718660,868.6,2017
1075,CHMF,MOEX,12,837718660,893.3,2017
1076,CHMF,MOEX,3,837718660,873.1,2018
1077,CHMF,MOEX,6,837718660,925.3,2018
1078,CHMF,MOEX,9,837718660,1087.2,2018
1079,CHMF,MOEX,12,837718660,942.2,2018
1080,CHMF,MOEX,3,837718660,1029.0,2019
